pythermalcomfort_version,cycle_time,simulation_time,dt,t_skin_mean,t_skin_head,t_skin_neck,t_skin_chest,t_skin_back,t_skin_pelvis,t_skin_left_shoulder,t_skin_left_arm,t_skin_left_hand,t_skin_right_shoulder,t_skin_right_arm,t_skin_right_hand,t_skin_left_thigh,t_skin_left_leg,t_skin_left_foot,t_skin_right_thigh,t_skin_right_leg,t_skin_right_foot,t_core_head,t_core_neck,t_core_chest,t_core_back,t_core_pelvis,t_core_left_shoulder,t_core_left_arm,t_core_left_hand,t_core_right_shoulder,t_core_right_arm,t_core_right_hand,t_core_left_thigh,t_core_left_leg,t_core_left_foot,t_core_right_thigh,t_core_right_leg,t_core_right_foot,w_mean,w_head,w_neck,w_chest,w_back,w_pelvis,w_left_shoulder,w_left_arm,w_left_hand,w_right_shoulder,w_right_arm,w_right_hand,w_left_thigh,w_left_leg,w_left_foot,w_right_thigh,w_right_leg,w_right_foot,weight_loss_by_evap_and_res,cardiac_output,q_thermogenesis_total,q_res,q_skin2env_head,q_skin2env_neck,q_skin2env_chest,q_skin2env_back,q_skin2env_pelvis,q_skin2env_left_shoulder,q_skin2env_left_arm,q_skin2env_left_hand,q_skin2env_right_shoulder,q_skin2env_right_arm,q_skin2env_right_hand,q_skin2env_left_thigh,q_skin2env_left_leg,q_skin2env_left_foot,q_skin2env_right_thigh,q_skin2env_right_leg,q_skin2env_right_foot,dt_skin_head,dt_skin_neck,dt_skin_chest,dt_skin_back,dt_skin_pelvis,dt_skin_left_shoulder,dt_skin_left_arm,dt_skin_left_hand,dt_skin_right_shoulder,dt_skin_right_arm,dt_skin_right_hand,dt_skin_left_thigh,dt_skin_left_leg,dt_skin_left_foot,dt_skin_right_thigh,dt_skin_right_leg,dt_skin_right_foot,dt_core_head,dt_core_neck,dt_core_chest,dt_core_back,dt_core_pelvis,dt_core_left_shoulder,dt_core_left_arm,dt_core_left_hand,dt_core_right_shoulder,dt_core_right_arm,dt_core_right_hand,dt_core_left_thigh,dt_core_left_leg,dt_core_left_foot,dt_core_right_thigh,dt_core_right_leg,dt_core_right_foot,sensation_overall,comfort_overall,sensation_head,sensation_neck,sensation_chest,sensation_back,sensation_pelvis,sensation_left_shoulder,sensation_left_arm,sensation_left_hand,sensation_right_shoulder,sensation_right_arm,sensation_right_hand,sensation_left_thigh,sensation_left_leg,sensation_left_foot,sensation_right_thigh,sensation_right_leg,sensation_right_foot,comfort_head,comfort_neck,comfort_chest,comfort_back,comfort_pelvis,comfort_left_shoulder,comfort_left_arm,comfort_left_hand,comfort_right_shoulder,comfort_right_arm,comfort_right_hand,comfort_left_thigh,comfort_left_leg,comfort_left_foot,comfort_right_thigh,comfort_right_leg,comfort_right_foot
2.8.4,91,1:31:00,60,30.110720756111444,32.73434371768678,32.9109988254174,30.588553919155757,29.008013111565422,34.14991616179245,30.157696879126394,29.503204516553165,27.356328276781984,30.15769687912641,29.503204516553144,27.35632827678195,29.603098780960075,29.03306966011951,26.78923024195429,29.60309878096003,29.033069660119498,26.789230241954304,36.67893513782787,36.406536898766696,36.441644066791774,36.55526620871778,36.79163645744198,34.99387618002401,33.93546820093747,28.720500476399526,34.993876180024046,33.93546820093744,28.7205004763995,35.15665967803996,34.512286424876265,27.680872146151444,35.15665967803987,34.512286424876166,27.68087214615146,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013375833590161111,295.76266364715116,139.49136228021607,14.643448948377745,12.212191889081105,3.2646892509014998,12.687034972414539,14.249228382955234,24.22447176377186,9.059275930532625,5.421837339558738,3.7054340046854444,9.059275930532614,5.4218373395587225,3.705434004685431,16.984837664673446,8.753063606639659,3.8899613000802793,16.984837664673353,8.753063606639651,3.889961300080284,2.004351517127153e-05,-4.2256275629171115e-05,-0.0002557408806155218,-0.00019751428754813578,-6.409194739388132e-05,-0.000253894925891629,-0.0005279913205355294,-0.0016784394108600035,-0.0002538949258922211,-0.0005279913205355294,-0.001678439410860418,-0.0003174674498265399,-0.00037315496087853006,-0.0017167015565653662,-0.0003174674498265991,-0.00037315496087847086,-0.0017167015565655438,-3.596464720286482e-05,-1.9264036974675492e-05,-3.2696926647920085e-05,-2.383692003817828e-05,-9.97292998512478e-06,-0.00027643212256514007,-0.0006634196076538738,-0.0017330306027599108,-0.0002764321225649032,-0.0006634196076539922,-0.0017330306027600292,-0.00034299071387463204,-0.0004517888260848461,-0.0018020650984788963,-0.0003429907138743952,-0.0004517888260849645,-0.0018020650984788371,-2.42,-2.99,-0.84,-0.79,-2.13,-2.21,0.32,-1.91,-2.43,-2.96,-1.91,-2.43,-2.96,-1.52,-2.26,-3.24,-1.52,-2.26,-3.24,0.98,0.62,-0.83,-1.03,1.31,-1.5,-2.21,-2.75,-1.5,-2.21,-2.75,-0.29,-0.1,-3.1,-0.29,-0.1,-3.1
2.8.4,92,1:32:00,60,30.087850870228507,32.736401414051905,32.90855271798646,30.575862917366088,28.998477535221976,34.14697213494403,30.14345874424857,29.473097809401374,27.26528684397864,30.14345874424861,29.473097809401345,27.265286843978604,29.585500448274647,29.01200220699129,26.693131577358045,29.58550044827459,29.01200220699126,26.693131577358056,36.67680026647174,36.40534476461896,36.43969621672016,36.55381508387606,36.790936764470324,34.97765941089907,33.89645965231679,28.62158941019792,34.977659410899115,33.89645965231675,28.621589410197895,35.13640765714025,34.485450656828185,27.576423500049092,35.136407657140175,34.485450656828085,27.57642350004911,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013377791538112062,296.1443360994765,139.95947743837363,14.69259048881716,12.213771737242233,3.264067253765362,12.670755546096181,14.23330073747725,24.218736728744652,9.046624686207497,5.404987440088527,3.6610729005350455,9.046624686207512,5.404987440088513,3.6610729005350295,16.953680477430165,8.732835556818687,3.836883426153449,16.953680477430083,8.732835556818678,3.8368834261534586,2.7837011261529674e-05,-4.153287861470289e-05,-0.00023234538634208472,-0.0001769197031594653,-5.6151731335774e-05,-0.00024529998125230417,-0.0005145571241366534,-0.0015957474177354788,-0.0002452999812518305,-0.0005145571241364759,-0.0015957474177355972,-0.00030474180346639436,-0.00036151921153096585,-0.0016581545324525493,-0.00030474180346627596,-0.00036151921153102504,-0.00165815453245249,-3.5581189268896193e-05,-1.986890246226854e-05,-3.246416786026884e-05,-2.4185414028702703e-05,-1.1661549527630654e-05,-0.0002702794854156328,-0.0006501424770113099,-0.0016485177700267548,-0.0002702794854155144,-0.0006501424770115467,-0.0016485177700267548,-0.00033753368166173915,-0.0004472628008013402,-0.0017408107683725286,-0.0003375336816616207,-0.0004472628008013402,-0.0017408107683725286,-2.43,-3.02,-0.83,-0.79,-2.13,-2.2,0.33,-1.91,-2.44,-2.99,-1.91,-2.44,-2.99,-1.52,-2.27,-3.27,-1.52,-2.27,-3.27,0.99,0.63,-0.84,-1.03,1.33,-1.5,-2.22,-2.79,-1.5,-2.22,-2.79,-0.29,-0.11,-3.13,-0.29,-0.11,-3.13
2.8.4,93,1:33:00,60,30.065967623248063,32.738777454651036,32.90615385792442,30.56428524698238,28.98988607423029,34.14440707938366,30.129669856910564,29.443724168348492,27.17870498132121,30.129669856910628,29.44372416834846,27.17870498132118,29.56852243714506,28.991495655973946,26.60030567931734,29.568522437145003,28.99149565597393,26.60030567931735,36.67468771069208,36.4041231306889,36.43776236753962,36.55234699025264,36.790145395791825,34.96180558546034,33.85823802314726,28.52748933806399,34.96180558546038,33.8582380231472,28.527489338063965,35.11648038756253,34.458887600373295,27.4755233545512,35.11648038756245,34.45888760037319,27.475523354551214,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013379969435480213,296.5154918094927,140.41394636338316,14.740299482357795,12.215718114065323,3.2634567123774754,12.655936300934009,14.218993810913432,24.21372536392623,9.034386852684802,5.388558559802214,3.618911585879857,9.03438685268484,5.388558559802199,3.618911585879842,16.923694966807332,8.713190790009484,3.785632626603051,16.923694966807236,8.713190790009458,3.785632626603056,3.429493941879969e-05,-4.076845718235707e-05,-0.00021151669649448478,-0.00015892627239075808,-4.906711414029985e-05,-0.00023730224796375172,-0.0005017784525298552,-0.0015173572133890664,-0.00023730224796333725,-0.0005017784525299736,-0.0015173572133891256,-0.00029330554475712016,-0.00035112421880363344,-0.0016016444099374047,-0.0002933055447572978,-0.0003511242188039887,-0.001601644409937464,-3.5209262994229104e-05,-2.036056550096532e-05,-3.223081967564194e-05,-2.4468227057046952e-05,-1.3189477974980454e-05,-0.00026423042397887285,-0.0006370271528255718,-0.0015683345355655002,-0.00026423042397887285,-0.0006370271528258087,-0.0015683345355655002,-0.0003321211596286844,-0.0004427176075814998,-0.0016816690916315361,-0.0003321211596288028,-0.00044271760758161823,-0.0016816690916315953,-2.45,-3.04,-0.82,-0.78,-2.14,-2.2,0.34,-1.92,-2.46,-3.01,-1.92,-2.46,-3.01,-1.52,-2.27,-3.29,-1.52,-2.27,-3.29,1.0,0.64,-0.85,-1.03,1.34,-1.51,-2.23,-2.82,-1.51,-2.23,-2.82,-0.3,-0.12,-3.16,-0.3,-0.12,-3.16
2.8.4,94,1:34:00,60,30.04499837835264,32.741412316872164,32.903802787037385,30.553700104927977,28.982121069440606,34.14217958861485,30.11630377675595,29.41505439974295,27.09635222933948,30.116303776756034,29.41505439974293,27.09635222933944,29.552108527542217,28.971496920142226,26.510638914225932,29.55210852754216,28.971496920142176,26.510638914225936,36.67259683004551,36.402877535504246,36.43584261166229,36.55086537977972,36.78927121766032,34.94630828868246,33.82079312704335,28.437954331801752,34.94630828868252,33.82079312704329,28.43795433180172,35.09687479784863,34.43259789559147,27.378049346324463,35.09687479784854,34.432597895591364,27.378049346324477,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013382341396832094,296.8767441144582,140.85560748748088,14.786663945486458,12.217965638469517,3.262857971262195,12.642417759116231,14.206104070044942,24.209359154566805,9.022536024577873,5.372532141698427,3.578834034342642,9.022536024577931,5.372532141698411,3.578834034342626,16.894768659086218,8.694070610565877,3.736144127137421,16.894768659086118,8.694070610565866,3.7361441271374267,3.960067665218503e-05,-3.9981001033950746e-05,-0.00019296117306180822,-0.00014319101652808067,-4.275092600612614e-05,-0.00022981478896676085,-0.0004895606842146923,-0.0014430310442904808,-0.00022981478896634636,-0.0004895606842147515,-0.0014430310442904216,-0.0002829668521597976,-0.0003417758502890796,-0.0015470983006784067,-0.0002829668521597976,-0.00034177585028878356,-0.0015470983006784067,-3.4848010776282e-05,-2.075991974426946e-05,-3.199593128885662e-05,-2.4693507881915857e-05,-1.4569635525063518e-05,-0.0002582882796313394,-0.0006240816017317741,-0.0014922501043706405,-0.00025828827963098413,-0.0006240816017318925,-0.0014922501043707589,-0.0003267598285650782,-0.00043816174636373737,-0.0016245668037789447,-0.0003267598285650782,-0.00043816174636373737,-0.0016245668037789447,-2.46,-3.07,-0.81,-0.77,-2.14,-2.2,0.36,-1.92,-2.47,-3.04,-1.92,-2.47,-3.04,-1.53,-2.28,-3.31,-1.53,-2.28,-3.31,1.02,0.65,-0.85,-1.02,1.36,-1.52,-2.25,-2.84,-1.52,-2.25,-2.84,-0.3,-0.13,-3.18,-0.3,-0.13,-3.18
2.8.4,95,1:35:00,60,30.024878383015157,32.74425486020947,32.90149941666274,30.54400047595086,28.975080313171965,34.14025247901987,30.10333743048941,29.387062835415225,27.018010698041202,30.103337430489486,29.387062835415183,27.018010698041163,29.536210572383567,28.951961014157643,26.42402169680843,29.536210572383503,28.95196101415759,26.424021696808442,36.67052703782909,36.40161257262832,36.43393707625891,36.54937327925461,36.78832237577707,34.93116096678749,33.78411439392309,28.35275153553921,34.93116096678755,33.78411439392303,28.35275153553917,35.077587493959,34.40658175291274,27.283883361484232,35.07758749395892,34.406581752912636,27.28388336148425,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013384885034116814,297.22865403527715,141.2852238572262,14.831763980893061,12.220458017197942,3.2622711652111214,12.630058691059586,14.19445479676022,24.205567593445945,9.011049395842853,5.356892078059898,3.540730784968185,9.011049395842925,5.356892078059889,3.540730784968169,16.866805536641436,8.675425398647501,3.6883555577725264,16.866805536641344,8.675425398647455,3.688355557772529,4.39143703521457e-05,-3.918451478395942e-05,-0.00017641903424004586,-0.00012941674649476673,-3.7124846146833575e-05,-0.00022276800257691557,-0.00047782947675904336,-0.0013725458663621736,-0.0002227680025765603,-0.0004778294767588065,-0.0013725458663622922,-0.0002735651600473806,-0.00033331226386200304,-0.0014944460848568043,-0.0002735651600473806,-0.0003333122638625952,-0.0014944460848569227,-3.4496536940290905e-05,-2.108271459870063e-05,-3.1758923389683485e-05,-2.486834208520842e-05,-1.581403138750659e-05,-0.0002524553649161968,-0.0006113122186710266,-0.0014200466043757132,-0.0002524553649161968,-0.0006113122186709082,-0.0014200466043758316,-0.0003214550648271105,-0.000433602377978796,-0.0015694330806705163,-0.00032145506482699203,-0.000433602377978796,-0.0015694330806704571,-2.47,-3.09,-0.8,-0.77,-2.14,-2.2,0.37,-1.92,-2.48,-3.06,-1.92,-2.48,-3.06,-1.53,-2.28,-3.33,-1.53,-2.28,-3.33,1.03,0.65,-0.86,-1.02,1.37,-1.52,-2.26,-2.87,-1.52,-2.26,-2.87,-0.31,-0.14,-3.21,-0.31,-0.14,-3.21
2.8.4,96,1:36:00,60,30.005549716589194,32.74726124693727,32.899243201095004,30.535091539984897,28.96867498798307,34.13859236241276,30.090750479999873,29.359726612098047,26.94347431493583,30.090750479999933,29.35972661209798,26.943474314935816,29.5207871975165,28.932849717575724,26.340348338046063,29.520787197516437,28.932849717575685,26.340348338046073,36.66847780243239,36.40033210610453,36.4320459075379,36.5478733462394,36.7873063477717,34.916356976299355,33.74819094752509,28.271660437006833,34.91635697629942,33.74819094752504,28.271660437006805,35.05861482442582,34.380839020248125,27.192911392112133,35.05861482442574,34.38083902024802,27.192911392112148,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013387580896810308,297.5717350901566,141.70349075371774,14.875672577421543,12.22314688410042,3.261696271661653,12.61873400447555,14.18389250244451,24.202287368093895,8.999907062733353,5.341624197993739,3.504498523730484,8.999907062733415,5.341624197993715,3.5044985237304647,16.839723369978007,8.657213105599903,3.642206855348561,16.8397233699779,8.657213105599855,3.6422068553485665,4.7375722288478525e-05,-3.8389506244129734e-05,-0.0001616604829519493,-0.00011734593781067559,-3.2118493249673934e-05,-0.00021610577110896164,-0.0004665260721287368,-0.0013056921883046375,-0.00021610577110913926,-0.0004665260721291512,-0.0013056921883046375,-0.00026496591931082965,-0.00032559843307637947,-0.001443620290291688,-0.0002649659193109481,-0.00032559843307643867,-0.0014436202902915695,-3.415392327828689e-05,-2.134110872991831e-05,-3.1519478683487516e-05,-2.499888358684643e-05,-1.6933800089565427e-05,-0.0002467331748022161,-0.00059872410663336,-0.0013515183088729306,-0.0002467331748022161,-0.0005987241066332416,-0.001351518308872753,-0.0003162111588864036,-0.0004290455444103003,-0.0015161994895349787,-0.0003162111588864036,-0.0004290455444103003,-0.001516199489535038,-2.48,-3.12,-0.79,-0.76,-2.15,-2.2,0.38,-1.93,-2.49,-3.08,-1.93,-2.49,-3.08,-1.53,-2.29,-3.35,-1.53,-2.29,-3.35,1.05,0.66,-0.86,-1.02,1.38,-1.53,-2.27,-2.89,-1.53,-2.27,-2.89,-0.31,-0.14,-3.23,-0.31,-0.14,-3.23
2.8.4,97,1:37:00,60,29.986960395069463,32.75039399316461,32.897033275388175,30.526889262795084,28.962827881606877,34.1371692624326,30.07852482664462,29.333025114450823,26.87254812755584,30.078524826644664,29.33302511445079,26.87254812755583,29.505802718412408,28.914130463837825,26.259516899479994,29.50580271841233,28.91413046383779,26.259516899479987,36.666448647400905,36.39903942416124,36.43016925978911,36.54636791772999,36.78622999317202,34.901889623182534,33.713011669662336,28.194472182462643,34.9018896231826,33.71301166966231,28.194472182462597,35.039952934585266,34.35536923914235,27.105023396117844,35.03995293458518,34.355369239142235,27.105023396117854,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013390412005504119,297.90645759684634,142.1110423970933,14.918456313891252,12.225990779082423,3.2611331539906945,12.60833287665924,14.174283824059579,24.199461631689143,8.989091479406966,5.3267158725255115,3.4700396982243387,8.989091479407016,5.326715872525475,3.4700396982243333,16.813451496249325,8.63939800415576,3.5976401706898677,16.81345149624922,8.639398004155723,3.597640170689873,5.010644546329009e-05,-3.7603592795557954e-05,-0.0001484822660993738,-0.00010675541981489308,-2.7668610118543788e-05,-0.00020978250815897325,-0.0004556037219529685,-0.001242273051756193,-0.0002097825081592101,-0.000455603721953383,-0.0012422730517557786,-0.00025705624778442625,-0.00031852160969864465,-0.0013945559793728062,-0.00025705624778442625,-0.0003185216096984078,-0.0013945559793728062,-3.38192505247766e-05,-2.1544699054842908e-05,-3.127746247978773e-05,-2.5090475156848887e-05,-1.7939243327920925e-05,-0.00024112255194701503,-0.0005863212977125443,-0.0012864709090698292,-0.00024112255194701503,-0.000586321297712189,-0.0012864709090701254,-0.00031103149734252136,-0.00042449635176294485,-0.0014647999332381664,-0.0003110314973426398,-0.00042449635176306324,-0.0014647999332382255,-2.49,-3.14,-0.78,-0.76,-2.15,-2.2,0.39,-1.93,-2.5,-3.09,-1.93,-2.5,-3.09,-1.54,-2.3,-3.36,-1.54,-2.3,-3.36,1.06,0.67,-0.86,-1.02,1.39,-1.53,-2.28,-2.92,-1.53,-2.28,-2.92,-0.32,-0.15,-3.25,-0.32,-0.15,-3.25
2.8.4,98,1:38:00,60,29.969063607583653,32.75362113533905,32.89486856171989,30.519319149205057,28.957471841148116,34.135956270218074,30.066644220471566,29.30693954312103,26.80504765491322,30.066644220471627,29.30693954312102,26.805047654913196,29.491226236871192,28.895775416391484,26.181429053537656,29.491226236871114,28.89577541639146,26.181429053537638,36.66443915022852,36.39773735142332,36.42830728788218,36.54485905234289,36.78509960067154,34.887752194192664,33.678565253928376,28.120988932410967,34.88775219419275,33.67856525392836,28.12098893241094,35.0215978117156,34.3301716918033,27.020113160731782,35.02159781171553,34.33017169180319,27.020113160731782,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013393363464246482,298.23325256773745,142.50845791378248,14.96017598552397,12.228954250527833,3.2605815959138837,12.59875710249616,14.165512837300149,24.197039348901114,8.97858703084329,5.3121557093447205,3.4372621618524866,8.978587030843324,5.312155709344702,3.437262161852482,16.787928968418534,8.621949649819136,3.554599780105539,16.787928968418402,8.621949649819106,3.5545997801055353,5.221243712227874e-05,-3.683209511381828e-05,-0.00013670461983021908,-9.745177293657055e-05,-2.371833300263878e-05,-0.0002037608892541935,-0.000445024960787066,-0.001182103122999815,-0.00020376088925448953,-0.0004450249607864739,-0.0011821031229997559,-0.0002497413184015566,-0.0003119875622983178,-0.0013471906427678113,-0.0002497413184017934,-0.0003119875622982586,-0.0013471906427681072,-3.349161953979755e-05,-2.1701212298689636e-05,-3.1032865115558174e-05,-2.5147756451578594e-05,-1.883987500796991e-05,-0.00023562381649782082,-0.0005741069288993354,-0.001224720834194611,-0.00023562381649746555,-0.0005741069288990985,-0.001224720834194315,-0.0003059187144944057,-0.00041995912231745556,-0.001415170589767693,-0.0003059187144941689,-0.00041995912231745556,-0.0014151705897678705,-2.5,-3.16,-0.77,-0.76,-2.15,-2.2,0.4,-1.94,-2.51,-3.11,-1.94,-2.51,-3.11,-1.54,-2.3,-3.38,-1.54,-2.3,-3.38,1.07,0.68,-0.87,-1.02,1.41,-1.54,-2.29,-2.94,-1.54,-2.29,-2.94,-0.32,-0.16,-3.27,-0.32,-0.16,-3.27
2.8.4,99,1:39:00,60,29.9518170636165,32.75691549900421,32.89274784959096,30.512315140440016,28.952548434518288,34.13492923527928,30.055093950564643,29.281452578573084,26.740798283192397,30.05509395056469,29.281452578573077,26.740798283192373,29.4770308873052,28.877760700012605,26.105989949567896,29.47703088730513,28.877760700012587,26.105989949567885,36.662448940071,36.39642833276675,36.4264601422627,36.54334856677595,36.78392093260572,34.87393798208302,33.64484025095703,28.051023255441212,34.8739379820831,33.644840250957,28.051023255441187,35.003545322601774,34.30524544054646,26.938078169820717,35.00354532260172,34.30524544054634,26.938078169820706,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013396422138744368,298.55251526229057,142.8962666872792,15.000887165654422,12.232007067013363,3.260041328035862,12.589919633652606,14.157478730802,24.194974708851895,8.96837969616583,5.29793331605672,3.4060788444207715,8.96837969616588,5.297933316056715,3.4060788444207613,16.763103012212856,8.604842017313251,3.513032000963446,16.763103012212724,8.60484201731323,3.513032000963435,5.3785702907423646e-05,-3.60785611380976e-05,-0.00012616855983379102,-8.926734097934504e-05,-2.0216536908771824e-05,-0.00019801010288424218,-0.00043475952216323794,-0.0011250078773770156,-0.0001980101028839461,-0.0004347595221628827,-0.0011250078773772524,-0.0002429413590202619,-0.0003059174574390274,-0.0013014640990389736,-0.0002429413590202619,-0.00030591745743884977,-0.0013014640990391512,-3.3170169291925804e-05,-2.1816977609390165e-05,-3.0785760324647525e-05,-2.5174759449105484e-05,-1.9644467763768603e-05,-0.00023023686849406034,-0.0005620833828557418,-0.0011660946161625792,-0.00023023686849417876,-0.0005620833828559787,-0.00116609461616252,-0.00030087481856379364,-0.0004154375209473926,-0.0013672498485177561,-0.0003008748185635568,-0.00041543752094751104,-0.0013672498485179337,-2.51,-3.18,-0.76,-0.75,-2.15,-2.2,0.41,-1.94,-2.52,-3.13,-1.94,-2.52,-3.13,-1.54,-2.31,-3.39,-1.54,-2.31,-3.39,1.09,0.69,-0.87,-1.02,1.42,-1.54,-2.31,-2.96,-1.54,-2.31,-2.96,-0.33,-0.17,-3.29,-0.33,-0.17,-3.29
2.8.4,100,1:40:00,60,29.93518243356786,32.760254058086176,32.89066985505793,30.505818639138987,28.948006791331892,34.13406648791017,30.043860598313067,29.25654811844104,26.679634701655665,30.043860598313124,29.256548118441017,26.679634701655655,29.463193207364707,28.860065760889018,26.033108085302622,29.46319320736461,28.860065760889007,26.033108085302615,36.66047769463494,36.39511449742582,36.424627965744946,36.541838067261736,36.78269926662162,34.86044030593955,33.611825106866576,27.98439755769396,34.860440305939626,33.611825106866576,27.984397557693928,34.98579124479173,34.28058936092998,26.858819475144248,34.98579124479167,34.28058936092987,26.85881947514424,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013399576389340025,298.86460843811346,143.27495317740568,15.040640711644373,12.235123525792378,3.25951204786847,12.581743287101702,14.150093792852118,24.193226598193014,8.958456781846804,5.284039115897505,3.376407446520293,8.958456781846845,5.284039115897501,3.37640744652028,16.738927738777498,8.588052782192918,3.472885111098874,16.738927738777377,8.5880527821929,3.4728851110988668,5.4906061085920514e-05,-3.534520214879914e-05,-0.00011673347941734135,-8.205677716380441e-05,-1.7117248979895785e-05,-0.0001925044984487201,-0.00042478274246574206,-0.0010708228620137205,-0.00019250449844895694,-0.00042478274246568286,-0.0010708228620137205,-0.00023658915943318702,-0.0003002452729813143,-0.0012573183994960028,-0.0002365891594330686,-0.0003002452729811959,-0.0012573183994958844,-3.2854090601001454e-05,-2.1897255682172084e-05,-3.053627529586341e-05,-2.517499190351676e-05,-2.03610997349557e-05,-0.00022496126905788099,-0.0005502524015075968,-0.0011104282957875356,-0.00022496126905788099,-0.0005502524015071231,-0.001110428295787654,-0.0002959012968341076,-0.00041093466027462,-0.0013209782446078103,-0.0002959012968341076,-0.00041093466027438313,-0.0013209782446077512,-2.52,-3.19,-0.75,-0.75,-2.16,-2.2,0.41,-1.94,-2.52,-3.14,-1.94,-2.52,-3.14,-1.55,-2.32,-3.41,-1.55,-2.32,-3.41,1.1,0.69,-0.87,-1.01,1.42,-1.55,-2.32,-2.97,-1.55,-2.32,-2.97,-0.33,-0.18,-3.3,-0.33,-0.18,-3.3
2.8.4,101,1:41:00,60,29.91912486818118,32.76361737425805,32.88863326360875,30.499777647409054,28.94380259918616,34.13334858986918,30.03293183966816,29.23221107147303,26.6214003752747,30.032931839668223,29.23221107147299,26.621400375274686,29.449692611970864,28.842672833566954,25.962695183487487,29.44969261197079,28.84267283356694,25.962695183487476,36.65852513649903,36.393797709063314,36.42281089158618,36.540328976674004,36.78143943457799,34.84725252763366,33.57950819615985,27.920943545639993,34.847252527633714,33.579508196159836,27.920943545639958,34.968331292597505,34.256202169638854,26.782241571611266,34.96833129259746,34.25620216963875,26.782241571611255,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013402815849360844,299.16986532891195,143.644961270861,15.079483221592158,12.238281846930448,3.2589934346147107,12.574159603557856,14.14328166854844,24.1917581280307,8.948806709114704,5.270464203721383,3.3481701554446266,8.948806709114754,5.270464203721369,3.3481701554446195,16.715363069840834,8.571562722868174,3.434109271842205,16.71536306984067,8.571562722868165,3.4341092718422015,5.564265136612789e-05,-3.463324221719688e-05,-0.00010827502168382352,-7.569405310660452e-05,-1.4379122818534521e-05,-0.00018722253752626963,-0.00041507433553409354,-0.001019393025612203,-0.00018722253752609201,-0.0004150743355343304,-0.0010193930256119663,-0.00023062799900822975,-0.00029491565205977583,-0.0012146977377545554,-0.00023062799900864424,-0.00029491565205965744,-0.0012146977377544962,-3.2542635598531436e-05,-2.1946472708478382e-05,-3.028456931275514e-05,-2.5151509795525347e-05,-2.0997200727161196e-05,-0.00021979630509818548,-0.0005386151784454303,-0.001057566867566114,-0.00021979630509854075,-0.0005386151784456672,-0.0010575668675661732,-0.0002909992032370449,-0.0004064531881854331,-0.0012762983922163685,-0.00029099920323680804,-0.0004064531881854331,-0.0012762983922164277,-2.53,-3.21,-0.74,-0.74,-2.16,-2.2,0.42,-1.95,-2.53,-3.15,-1.95,-2.53,-3.15,-1.55,-2.32,-3.42,-1.55,-2.32,-3.42,1.11,0.7,-0.88,-1.01,1.43,-1.55,-2.33,-2.99,-1.55,-2.33,-2.99,-0.34,-0.19,-3.32,-0.34,-0.19,-3.32
