t,rh,pmv,pmv_bin,pmv_bin_value
21.69999999999996,39,-0.97,Cold,1
21.69999999999996,40,-0.96,Cold,1
21.69999999999996,41,-0.96,Cold,1
21.69999999999996,42,-0.95,Cold,1
21.69999999999996,43,-0.95,Cold,1
21.69999999999996,44,-0.94,Cold,1
21.69999999999996,45,-0.93,Cold,1
21.69999999999996,46,-0.93,Cold,1
21.69999999999996,47,-0.92,Cold,1
21.69999999999996,48,-0.92,Cold,1
21.69999999999996,49,-0.91,Cold,1
21.69999999999996,50,-0.9,Cold,1
21.69999999999996,51,-0.9,Cold,1
21.69999999999996,52,-0.89,Cold,1
21.69999999999996,53,-0.89,Cold,1
21.69999999999996,54,-0.88,Cold,1
21.69999999999996,55,-0.88,Cold,1
21.69999999999996,56,-0.87,Cold,1
21.69999999999996,57,-0.86,Cold,1
21.69999999999996,58,-0.86,Cold,1
21.69999999999996,59,-0.85,Cold,1
21.69999999999996,60,-0.85,Cold,1
21.69999999999996,61,-0.84,Cold,1
21.69999999999996,62,-0.84,Cold,1
21.69999999999996,63,-0.83,Cold,1
21.69999999999996,64,-0.82,Cold,1
21.69999999999996,65,-0.82,Cold,1
21.69999999999996,66,-0.81,Cold,1
21.69999999999996,67,-0.81,Cold,1
21.69999999999996,68,-0.8,Cold,1
21.69999999999996,69,-0.79,Cold,1
21.69999999999996,70,-0.79,Cold,1
21.69999999999996,71,-0.78,Cold,1
21.69999999999996,72,-0.78,Cold,1
21.69999999999996,73,-0.77,Cold,1
21.69999999999996,74,-0.77,Cold,1
21.69999999999996,75,-0.76,Cold,1
21.69999999999996,76,-0.75,Cold,1
21.69999999999996,77,-0.75,Cold,1
21.69999999999996,78,-0.74,Cold,1
21.69999999999996,79,-0.74,Cold,1
21.69999999999996,80,-0.73,Cold,1
21.69999999999996,81,-0.73,Cold,1
21.69999999999996,82,-0.72,Cold,1
21.69999999999996,83,-0.71,Cold,1
21.69999999999996,84,-0.71,Cold,1
21.69999999999996,85,-0.7,Cold,1
21.69999999999996,86,-0.7,Cold,1
21.69999999999996,87,-0.69,Cold,1
21.69999999999996,88,-0.68,Cold,1
21.69999999999996,89,-0.68,Cold,1
21.69999999999996,90,-0.67,Cold,1
21.69999999999996,91,-0.67,Cold,1
21.69999999999996,92,-0.66,Cold,1
21.69999999999996,93,-0.66,Cold,1
21.69999999999996,94,-0.65,Cold,1
21.69999999999996,95,-0.64,Cold,1
21.69999999999996,96,-0.64,Cold,1
21.69999999999996,97,-0.63,Cold,1
21.69999999999996,98,-0.63,Cold,1
21.69999999999996,99,-0.62,Cold,1
21.69999999999996,100,-0.62,Cold,1
21.799999999999958,0,-1.16,Cold,1
21.799999999999958,1,-1.16,Cold,1
21.799999999999958,2,-1.15,Cold,1
21.799999999999958,3,-1.15,Cold,1
21.799999999999958,4,-1.14,Cold,1
21.799999999999958,5,-1.14,Cold,1
21.799999999999958,6,-1.13,Cold,1
21.799999999999958,7,-1.12,Cold,1
21.799999999999958,8,-1.12,Cold,1
21.799999999999958,9,-1.11,Cold,1
21.799999999999958,10,-1.11,Cold,1
21.799999999999958,11,-1.1,Cold,1
21.799999999999958,12,-1.09,Cold,1
21.799999999999958,13,-1.09,Cold,1
21.799999999999958,14,-1.08,Cold,1
21.799999999999958,15,-1.08,Cold,1
21.799999999999958,16,-1.07,Cold,1
21.799999999999958,17,-1.07,Cold,1
21.799999999999958,18,-1.06,Cold,1
21.799999999999958,19,-1.05,Cold,1
21.799999999999958,20,-1.05,Cold,1
21.799999999999958,21,-1.04,Cold,1
21.799999999999958,22,-1.04,Cold,1
21.799999999999958,23,-1.03,Cold,1
21.799999999999958,24,-1.02,Cold,1
21.799999999999958,25,-1.02,Cold,1
21.799999999999958,26,-1.01,Cold,1
21.799999999999958,27,-1.01,Cold,1
21.799999999999958,28,-1.0,Cold,1
21.799999999999958,29,-1.0,Cold,1
21.799999999999958,30,-0.99,Cold,1
21.799999999999958,31,-0.98,Cold,1
21.799999999999958,32,-0.98,Cold,1
21.799999999999958,33,-0.97,Cold,1
21.799999999999958,34,-0.97,Cold,1
21.799999999999958,35,-0.96,Cold,1
21.799999999999958,36,-0.95,Cold,1
21.799999999999958,37,-0.95,Cold,1
21.799999999999958,38,-0.94,Cold,1
21.799999999999958,39,-0.94,Cold,1
21.799999999999958,40,-0.93,Cold,1
21.799999999999958,41,-0.93,Cold,1
21.799999999999958,42,-0.92,Cold,1
21.799999999999958,43,-0.91,Cold,1
21.799999999999958,44,-0.91,Cold,1
21.799999999999958,45,-0.9,Cold,1
21.799999999999958,46,-0.9,Cold,1
21.799999999999958,47,-0.89,Cold,1
21.799999999999958,48,-0.89,Cold,1
21.799999999999958,49,-0.88,Cold,1
21.799999999999958,50,-0.87,Cold,1
21.799999999999958,51,-0.87,Cold,1
21.799999999999958,52,-0.86,Cold,1
21.799999999999958,53,-0.86,Cold,1
21.799999999999958,54,-0.85,Cold,1
21.799999999999958,55,-0.84,Cold,1
21.799999999999958,56,-0.84,Cold,1
21.799999999999958,57,-0.83,Cold,1
21.799999999999958,58,-0.83,Cold,1
21.799999999999958,59,-0.82,Cold,1
21.799999999999958,60,-0.82,Cold,1
21.799999999999958,61,-0.81,Cold,1
21.799999999999958,62,-0.8,Cold,1
21.799999999999958,63,-0.8,Cold,1
21.799999999999958,64,-0.79,Cold,1
21.799999999999958,65,-0.79,Cold,1
21.799999999999958,66,-0.78,Cold,1
21.799999999999958,67,-0.77,Cold,1
21.799999999999958,68,-0.77,Cold,1
21.799999999999958,69,-0.76,Cold,1
21.799999999999958,70,-0.76,Cold,1
21.799999999999958,71,-0.75,Cold,1
21.799999999999958,72,-0.75,Cold,1
21.799999999999958,73,-0.74,Cold,1
21.799999999999958,74,-0.73,Cold,1
21.799999999999958,75,-0.73,Cold,1
21.799999999999958,76,-0.72,Cold,1
21.799999999999958,77,-0.72,Cold,1
21.799999999999958,78,-0.71,Cold,1
21.799999999999958,79,-0.7,Cold,1
21.799999999999958,80,-0.7,Cold,1
21.799999999999958,81,-0.69,Cold,1
21.799999999999958,82,-0.69,Cold,1
21.799999999999958,83,-0.68,Cold,1
21.799999999999958,84,-0.68,Cold,1
21.799999999999958,85,-0.67,Cold,1
21.799999999999958,86,-0.66,Cold,1
21.799999999999958,87,-0.66,Cold,1
21.799999999999958,88,-0.65,Cold,1
21.799999999999958,89,-0.65,Cold,1
21.799999999999958,90,-0.64,Cold,1
21.799999999999958,91,-0.64,Cold,1
21.799999999999958,92,-0.63,Cold,1
21.799999999999958,93,-0.62,Cold,1
21.799999999999958,94,-0.62,Cold,1
21.799999999999958,95,-0.61,Cold,1
21.799999999999958,96,-0.61,Cold,1
21.799999999999958,97,-0.6,Cold,1
21.799999999999958,98,-0.59,Cold,1
21.799999999999958,99,-0.59,Cold,1
21.799999999999958,100,-0.58,Cold,1
21.899999999999956,0,-1.13,Cold,1
21.899999999999956,1,-1.13,Cold,1
21.899999999999956,2,-1.12,Cold,1
21.899999999999956,3,-1.12,Cold,1
21.899999999999956,4,-1.11,Cold,1
21.899999999999956,5,-1.11,Cold,1
21.899999999999956,6,-1.1,Cold,1
21.899999999999956,7,-1.09,Cold,1
21.899999999999956,8,-1.09,Cold,1
21.899999999999956,9,-1.08,Cold,1
21.899999999999956,10,-1.08,Cold,1
21.899999999999956,11,-1.07,Cold,1
21.899999999999956,12,-1.06,Cold,1
21.899999999999956,13,-1.06,Cold,1
21.899999999999956,14,-1.05,Cold,1
21.899999999999956,15,-1.05,Cold,1
21.899999999999956,16,-1.04,Cold,1
21.899999999999956,17,-1.04,Cold,1
21.899999999999956,18,-1.03,Cold,1
21.899999999999956,19,-1.02,Cold,1
21.899999999999956,20,-1.02,Cold,1
21.899999999999956,21,-1.01,Cold,1
21.899999999999956,22,-1.01,Cold,1
21.899999999999956,23,-1.0,Cold,1
21.899999999999956,24,-0.99,Cold,1
21.899999999999956,25,-0.99,Cold,1
21.899999999999956,26,-0.98,Cold,1
21.899999999999956,27,-0.98,Cold,1
21.899999999999956,28,-0.97,Cold,1
21.899999999999956,29,-0.97,Cold,1
21.899999999999956,30,-0.96,Cold,1
21.899999999999956,31,-0.95,Cold,1
21.899999999999956,32,-0.95,Cold,1
21.899999999999956,33,-0.94,Cold,1
21.899999999999956,34,-0.94,Cold,1
21.899999999999956,35,-0.93,Cold,1
21.899999999999956,36,-0.92,Cold,1
21.899999999999956,37,-0.92,Cold,1
21.899999999999956,38,-0.91,Cold,1
21.899999999999956,39,-0.91,Cold,1
21.899999999999956,40,-0.9,Cold,1
21.899999999999956,41,-0.89,Cold,1
21.899999999999956,42,-0.89,Cold,1
21.899999999999956,43,-0.88,Cold,1
21.899999999999956,44,-0.88,Cold,1
21.899999999999956,45,-0.87,Cold,1
21.899999999999956,46,-0.87,Cold,1
21.899999999999956,47,-0.86,Cold,1
21.899999999999956,48,-0.85,Cold,1
21.899999999999956,49,-0.85,Cold,1
21.899999999999956,50,-0.84,Cold,1
21.899999999999956,51,-0.84,Cold,1
21.899999999999956,52,-0.83,Cold,1
21.899999999999956,53,-0.82,Cold,1
21.899999999999956,54,-0.82,Cold,1
21.899999999999956,55,-0.81,Cold,1
21.899999999999956,56,-0.81,Cold,1
21.899999999999956,57,-0.8,Cold,1
21.899999999999956,58,-0.8,Cold,1
21.899999999999956,59,-0.79,Cold,1
21.899999999999956,60,-0.78,Cold,1
21.899999999999956,61,-0.78,Cold,1
21.899999999999956,62,-0.77,Cold,1
21.899999999999956,63,-0.77,Cold,1
21.899999999999956,64,-0.76,Cold,1
21.899999999999956,65,-0.75,Cold,1
21.899999999999956,66,-0.75,Cold,1
21.899999999999956,67,-0.74,Cold,1
21.899999999999956,68,-0.74,Cold,1
21.899999999999956,69,-0.73,Cold,1
21.899999999999956,70,-0.73,Cold,1
21.899999999999956,71,-0.72,Cold,1
21.899999999999956,72,-0.71,Cold,1
21.899999999999956,73,-0.71,Cold,1
21.899999999999956,74,-0.7,Cold,1
21.899999999999956,75,-0.7,Cold,1
21.899999999999956,76,-0.69,Cold,1
21.899999999999956,77,-0.68,Cold,1
21.899999999999956,78,-0.68,Cold,1
21.899999999999956,79,-0.67,Cold,1
21.899999999999956,80,-0.67,Cold,1
21.899999999999956,81,-0.66,Cold,1
21.899999999999956,82,-0.66,Cold,1
21.899999999999956,83,-0.65,Cold,1
21.899999999999956,84,-0.64,Cold,1
21.899999999999956,85,-0.64,Cold,1
21.899999999999956,86,-0.63,Cold,1
21.899999999999956,87,-0.63,Cold,1
21.899999999999956,88,-0.62,Cold,1
21.899999999999956,89,-0.61,Cold,1
21.899999999999956,90,-0.61,Cold,1
21.899999999999956,91,-0.6,Cold,1
21.899999999999956,92,-0.6,Cold,1
21.899999999999956,93,-0.59,Cold,1
21.899999999999956,94,-0.58,Cold,1
21.899999999999956,95,-0.58,Cold,1
21.899999999999956,96,-0.57,Cold,1
21.899999999999956,97,-0.57,Cold,1
21.899999999999956,98,-0.56,Cold,1
21.899999999999956,99,-0.56,Cold,1
21.899999999999956,100,-0.55,Cold,1
21.999999999999957,0,-1.11,Cold,1
21.999999999999957,1,-1.1,Cold,1
21.999999999999957,2,-1.09,Cold,1
21.999999999999957,3,-1.09,Cold,1
21.999999999999957,4,-1.08,Cold,1
21.999999999999957,5,-1.08,Cold,1
21.999999999999957,6,-1.07,Cold,1
21.999999999999957,7,-1.06,Cold,1
21.999999999999957,8,-1.06,Cold,1
21.999999999999957,9,-1.05,Cold,1
21.999999999999957,10,-1.05,Cold,1
21.999999999999957,11,-1.04,Cold,1
21.999999999999957,12,-1.03,Cold,1
21.999999999999957,13,-1.03,Cold,1
21.999999999999957,14,-1.02,Cold,1
21.999999999999957,15,-1.02,Cold,1
21.999999999999957,16,-1.01,Cold,1
21.999999999999957,17,-1.01,Cold,1
21.999999999999957,18,-1.0,Cold,1
21.999999999999957,19,-0.99,Cold,1
21.999999999999957,20,-0.99,Cold,1
21.999999999999957,21,-0.98,Cold,1
21.999999999999957,22,-0.98,Cold,1
21.999999999999957,23,-0.97,Cold,1
21.999999999999957,24,-0.96,Cold,1
21.999999999999957,25,-0.96,Cold,1
21.999999999999957,26,-0.95,Cold,1
21.999999999999957,27,-0.95,Cold,1
21.999999999999957,28,-0.94,Cold,1
21.999999999999957,29,-0.93,Cold,1
21.999999999999957,30,-0.93,Cold,1
21.999999999999957,31,-0.92,Cold,1
21.999999999999957,32,-0.92,Cold,1
21.999999999999957,33,-0.91,Cold,1
21.999999999999957,34,-0.91,Cold,1
21.999999999999957,35,-0.9,Cold,1
21.999999999999957,36,-0.89,Cold,1
21.999999999999957,37,-0.89,Cold,1
21.999999999999957,38,-0.88,Cold,1
21.999999999999957,39,-0.88,Cold,1
21.999999999999957,40,-0.87,Cold,1
21.999999999999957,41,-0.86,Cold,1
21.999999999999957,42,-0.86,Cold,1
21.999999999999957,43,-0.85,Cold,1
21.999999999999957,44,-0.85,Cold,1
21.999999999999957,45,-0.84,Cold,1
21.999999999999957,46,-0.83,Cold,1
21.999999999999957,47,-0.83,Cold,1
21.999999999999957,48,-0.82,Cold,1
21.999999999999957,49,-0.82,Cold,1
21.999999999999957,50,-0.81,Cold,1
21.999999999999957,51,-0.81,Cold,1
21.999999999999957,52,-0.8,Cold,1
21.999999999999957,53,-0.79,Cold,1
21.999999999999957,54,-0.79,Cold,1
21.999999999999957,55,-0.78,Cold,1
21.999999999999957,56,-0.78,Cold,1
21.999999999999957,57,-0.77,Cold,1
21.999999999999957,58,-0.76,Cold,1
21.999999999999957,59,-0.76,Cold,1
21.999999999999957,60,-0.75,Cold,1
21.999999999999957,61,-0.75,Cold,1
21.999999999999957,62,-0.74,Cold,1
21.999999999999957,63,-0.73,Cold,1
21.999999999999957,64,-0.73,Cold,1
21.999999999999957,65,-0.72,Cold,1
21.999999999999957,66,-0.72,Cold,1
21.999999999999957,67,-0.71,Cold,1
21.999999999999957,68,-0.71,Cold,1
21.999999999999957,69,-0.7,Cold,1
21.999999999999957,70,-0.69,Cold,1
21.999999999999957,71,-0.69,Cold,1
21.999999999999957,72,-0.68,Cold,1
21.999999999999957,73,-0.68,Cold,1
21.999999999999957,74,-0.67,Cold,1
21.999999999999957,75,-0.66,Cold,1
21.999999999999957,76,-0.66,Cold,1
21.999999999999957,77,-0.65,Cold,1
21.999999999999957,78,-0.65,Cold,1
21.999999999999957,79,-0.64,Cold,1
21.999999999999957,80,-0.63,Cold,1
21.999999999999957,81,-0.63,Cold,1
21.999999999999957,82,-0.62,Cold,1
21.999999999999957,83,-0.62,Cold,1
21.999999999999957,84,-0.61,Cold,1
21.999999999999957,85,-0.61,Cold,1
21.999999999999957,86,-0.6,Cold,1
21.999999999999957,87,-0.59,Cold,1
21.999999999999957,88,-0.59,Cold,1
21.999999999999957,89,-0.58,Cold,1
21.999999999999957,90,-0.58,Cold,1
21.999999999999957,91,-0.57,Cold,1
21.999999999999957,92,-0.56,Cold,1
21.999999999999957,93,-0.56,Cold,1
21.999999999999957,94,-0.55,Cold,1
21.999999999999957,95,-0.55,Cold,1
21.999999999999957,96,-0.54,Cold,1
21.999999999999957,97,-0.53,Cold,1
21.999999999999957,98,-0.53,Cold,1
21.999999999999957,99,-0.52,Cold,1
21.999999999999957,100,-0.52,Cold,1
22.09999999999996,0,-1.08,Cold,1
22.09999999999996,1,-1.07,Cold,1
22.09999999999996,2,-1.06,Cold,1
22.09999999999996,3,-1.06,Cold,1
22.09999999999996,4,-1.05,Cold,1
22.09999999999996,5,-1.05,Cold,1
22.09999999999996,6,-1.04,Cold,1
22.09999999999996,7,-1.03,Cold,1
22.09999999999996,8,-1.03,Cold,1
22.09999999999996,9,-1.02,Cold,1
22.09999999999996,10,-1.02,Cold,1
22.09999999999996,11,-1.01,Cold,1
22.09999999999996,12,-1.01,Cold,1
22.09999999999996,13,-1.0,Cold,1
22.09999999999996,14,-0.99,Cold,1
22.09999999999996,15,-0.99,Cold,1
22.09999999999996,16,-0.98,Cold,1
22.09999999999996,17,-0.98,Cold,1
22.09999999999996,18,-0.97,Cold,1
22.09999999999996,19,-0.96,Cold,1
22.09999999999996,20,-0.96,Cold,1
22.09999999999996,21,-0.95,Cold,1
22.09999999999996,22,-0.95,Cold,1
22.09999999999996,23,-0.94,Cold,1
22.09999999999996,24,-0.93,Cold,1
22.09999999999996,25,-0.93,Cold,1
22.09999999999996,26,-0.92,Cold,1
22.09999999999996,27,-0.92,Cold,1
22.09999999999996,28,-0.91,Cold,1
22.09999999999996,29,-0.9,Cold,1
22.09999999999996,30,-0.9,Cold,1
22.09999999999996,31,-0.89,Cold,1
22.09999999999996,32,-0.89,Cold,1
22.09999999999996,33,-0.88,Cold,1
22.09999999999996,34,-0.87,Cold,1
22.09999999999996,35,-0.87,Cold,1
22.09999999999996,36,-0.86,Cold,1
22.09999999999996,37,-0.86,Cold,1
22.09999999999996,38,-0.85,Cold,1
22.09999999999996,39,-0.85,Cold,1
22.09999999999996,40,-0.84,Cold,1
22.09999999999996,41,-0.83,Cold,1
22.09999999999996,42,-0.83,Cold,1
22.09999999999996,43,-0.82,Cold,1
22.09999999999996,44,-0.82,Cold,1
22.09999999999996,45,-0.81,Cold,1
22.09999999999996,46,-0.8,Cold,1
22.09999999999996,47,-0.8,Cold,1
22.09999999999996,48,-0.79,Cold,1
22.09999999999996,49,-0.79,Cold,1
22.09999999999996,50,-0.78,Cold,1
22.09999999999996,51,-0.77,Cold,1
22.09999999999996,52,-0.77,Cold,1
22.09999999999996,53,-0.76,Cold,1
22.09999999999996,54,-0.76,Cold,1
22.09999999999996,55,-0.75,Cold,1
22.09999999999996,56,-0.74,Cold,1
22.09999999999996,57,-0.74,Cold,1
22.09999999999996,58,-0.73,Cold,1
22.09999999999996,59,-0.73,Cold,1
22.09999999999996,60,-0.72,Cold,1
22.09999999999996,61,-0.71,Cold,1
22.09999999999996,62,-0.71,Cold,1
22.09999999999996,63,-0.7,Cold,1
22.09999999999996,64,-0.7,Cold,1
22.09999999999996,65,-0.69,Cold,1
22.09999999999996,66,-0.69,Cold,1
22.09999999999996,67,-0.68,Cold,1
22.09999999999996,68,-0.67,Cold,1
22.09999999999996,69,-0.67,Cold,1
22.09999999999996,70,-0.66,Cold,1
22.09999999999996,71,-0.66,Cold,1
22.09999999999996,72,-0.65,Cold,1
22.09999999999996,73,-0.64,Cold,1
22.09999999999996,74,-0.64,Cold,1
22.09999999999996,75,-0.63,Cold,1
22.09999999999996,76,-0.63,Cold,1
22.09999999999996,77,-0.62,Cold,1
22.09999999999996,78,-0.61,Cold,1
22.09999999999996,79,-0.61,Cold,1
22.09999999999996,80,-0.6,Cold,1
22.09999999999996,81,-0.6,Cold,1
22.09999999999996,82,-0.59,Cold,1
22.09999999999996,83,-0.58,Cold,1
22.09999999999996,84,-0.58,Cold,1
22.09999999999996,85,-0.57,Cold,1
22.09999999999996,86,-0.57,Cold,1
22.09999999999996,87,-0.56,Cold,1
22.09999999999996,88,-0.55,Cold,1
22.09999999999996,89,-0.55,Cold,1
22.09999999999996,90,-0.54,Cold,1
22.09999999999996,91,-0.54,Cold,1
22.09999999999996,92,-0.53,Cold,1
22.09999999999996,93,-0.53,Cold,1
22.09999999999996,94,-0.52,Cold,1
22.09999999999996,95,-0.51,Cold,1
22.09999999999996,96,-0.51,Cold,1
22.09999999999996,97,-0.5,Cold,1
22.09999999999996,98,-0.5,Cold,1
22.09999999999996,99,-0.49,Neutral,2
22.09999999999996,100,-0.48,Neutral,2
22.199999999999957,0,-1.05,Cold,1
22.199999999999957,1,-1.04,Cold,1
22.199999999999957,2,-1.03,Cold,1
22.199999999999957,3,-1.03,Cold,1
22.199999999999957,4,-1.02,Cold,1
22.199999999999957,5,-1.02,Cold,1
22.199999999999957,6,-1.01,Cold,1
22.199999999999957,7,-1.01,Cold,1
22.199999999999957,8,-1.0,Cold,1
22.199999999999957,9,-0.99,Cold,1
22.199999999999957,10,-0.99,Cold,1
22.199999999999957,11,-0.98,Cold,1
22.199999999999957,12,-0.98,Cold,1
22.199999999999957,13,-0.97,Cold,1
22.199999999999957,14,-0.96,Cold,1
22.199999999999957,15,-0.96,Cold,1
22.199999999999957,16,-0.95,Cold,1
22.199999999999957,17,-0.95,Cold,1
22.199999999999957,18,-0.94,Cold,1
22.199999999999957,19,-0.93,Cold,1
22.199999999999957,20,-0.93,Cold,1
22.199999999999957,21,-0.92,Cold,1
22.199999999999957,22,-0.92,Cold,1
22.199999999999957,23,-0.91,Cold,1
22.199999999999957,24,-0.9,Cold,1
22.199999999999957,25,-0.9,Cold,1
22.199999999999957,26,-0.89,Cold,1
22.199999999999957,27,-0.89,Cold,1
22.199999999999957,28,-0.88,Cold,1
22.199999999999957,29,-0.87,Cold,1
22.199999999999957,30,-0.87,Cold,1
22.199999999999957,31,-0.86,Cold,1
22.199999999999957,32,-0.86,Cold,1
22.199999999999957,33,-0.85,Cold,1
22.199999999999957,34,-0.84,Cold,1
22.199999999999957,35,-0.84,Cold,1
22.199999999999957,36,-0.83,Cold,1
22.199999999999957,37,-0.83,Cold,1
22.199999999999957,38,-0.82,Cold,1
22.199999999999957,39,-0.81,Cold,1
22.199999999999957,40,-0.81,Cold,1
22.199999999999957,41,-0.8,Cold,1
22.199999999999957,42,-0.8,Cold,1
22.199999999999957,43,-0.79,Cold,1
22.199999999999957,44,-0.78,Cold,1
22.199999999999957,45,-0.78,Cold,1
22.199999999999957,46,-0.77,Cold,1
22.199999999999957,47,-0.77,Cold,1
22.199999999999957,48,-0.76,Cold,1
22.199999999999957,49,-0.75,Cold,1
22.199999999999957,50,-0.75,Cold,1
22.199999999999957,51,-0.74,Cold,1
22.199999999999957,52,-0.74,Cold,1
22.199999999999957,53,-0.73,Cold,1
22.199999999999957,54,-0.72,Cold,1
22.199999999999957,55,-0.72,Cold,1
22.199999999999957,56,-0.71,Cold,1
22.199999999999957,57,-0.71,Cold,1
22.199999999999957,58,-0.7,Cold,1
22.199999999999957,59,-0.7,Cold,1
22.199999999999957,60,-0.69,Cold,1
22.199999999999957,61,-0.68,Cold,1
22.199999999999957,62,-0.68,Cold,1
22.199999999999957,63,-0.67,Cold,1
22.199999999999957,64,-0.67,Cold,1
22.199999999999957,65,-0.66,Cold,1
22.199999999999957,66,-0.65,Cold,1
22.199999999999957,67,-0.65,Cold,1
22.199999999999957,68,-0.64,Cold,1
22.199999999999957,69,-0.64,Cold,1
22.199999999999957,70,-0.63,Cold,1
22.199999999999957,71,-0.62,Cold,1
22.199999999999957,72,-0.62,Cold,1
22.199999999999957,73,-0.61,Cold,1
22.199999999999957,74,-0.61,Cold,1
22.199999999999957,75,-0.6,Cold,1
22.199999999999957,76,-0.59,Cold,1
22.199999999999957,77,-0.59,Cold,1
22.199999999999957,78,-0.58,Cold,1
22.199999999999957,79,-0.58,Cold,1
22.199999999999957,80,-0.57,Cold,1
22.199999999999957,81,-0.56,Cold,1
22.199999999999957,82,-0.56,Cold,1
22.199999999999957,83,-0.55,Cold,1
22.199999999999957,84,-0.55,Cold,1
22.199999999999957,85,-0.54,Cold,1
22.199999999999957,86,-0.53,Cold,1
22.199999999999957,87,-0.53,Cold,1
22.199999999999957,88,-0.52,Cold,1
22.199999999999957,89,-0.52,Cold,1
22.199999999999957,90,-0.51,Cold,1
22.199999999999957,91,-0.5,Cold,1
22.199999999999957,92,-0.5,Cold,1
22.199999999999957,93,-0.49,Neutral,2
22.199999999999957,94,-0.49,Neutral,2
22.199999999999957,95,-0.48,Neutral,2
22.199999999999957,96,-0.47,Neutral,2
22.199999999999957,97,-0.47,Neutral,2
22.199999999999957,98,-0.46,Neutral,2
22.199999999999957,99,-0.46,Neutral,2
22.199999999999957,100,-0.45,Neutral,2
22.299999999999955,0,-1.02,Cold,1
22.299999999999955,1,-1.01,Cold,1
22.299999999999955,2,-1.01,Cold,1
22.299999999999955,3,-1.0,Cold,1
22.299999999999955,4,-0.99,Cold,1
22.299999999999955,5,-0.99,Cold,1
22.299999999999955,6,-0.98,Cold,1
22.299999999999955,7,-0.98,Cold,1
22.299999999999955,8,-0.97,Cold,1
22.299999999999955,9,-0.96,Cold,1
22.299999999999955,10,-0.96,Cold,1
22.299999999999955,11,-0.95,Cold,1
22.299999999999955,12,-0.95,Cold,1
22.299999999999955,13,-0.94,Cold,1
22.299999999999955,14,-0.93,Cold,1
22.299999999999955,15,-0.93,Cold,1
22.299999999999955,16,-0.92,Cold,1
22.299999999999955,17,-0.92,Cold,1
22.299999999999955,18,-0.91,Cold,1
22.299999999999955,19,-0.9,Cold,1
22.299999999999955,20,-0.9,Cold,1
22.299999999999955,21,-0.89,Cold,1
22.299999999999955,22,-0.89,Cold,1
22.299999999999955,23,-0.88,Cold,1
22.299999999999955,24,-0.87,Cold,1
22.299999999999955,25,-0.87,Cold,1
22.299999999999955,26,-0.86,Cold,1
22.299999999999955,27,-0.86,Cold,1
22.299999999999955,28,-0.85,Cold,1
22.299999999999955,29,-0.84,Cold,1
22.299999999999955,30,-0.84,Cold,1
22.299999999999955,31,-0.83,Cold,1
22.299999999999955,32,-0.83,Cold,1
22.299999999999955,33,-0.82,Cold,1
22.299999999999955,34,-0.81,Cold,1
22.299999999999955,35,-0.81,Cold,1
22.299999999999955,36,-0.8,Cold,1
22.299999999999955,37,-0.8,Cold,1
22.299999999999955,38,-0.79,Cold,1
22.299999999999955,39,-0.78,Cold,1
22.299999999999955,40,-0.78,Cold,1
22.299999999999955,41,-0.77,Cold,1
22.299999999999955,42,-0.77,Cold,1
22.299999999999955,43,-0.76,Cold,1
22.299999999999955,44,-0.75,Cold,1
22.299999999999955,45,-0.75,Cold,1
22.299999999999955,46,-0.74,Cold,1
22.299999999999955,47,-0.74,Cold,1
22.299999999999955,48,-0.73,Cold,1
22.299999999999955,49,-0.72,Cold,1
22.299999999999955,50,-0.72,Cold,1
22.299999999999955,51,-0.71,Cold,1
22.299999999999955,52,-0.71,Cold,1
22.299999999999955,53,-0.7,Cold,1
22.299999999999955,54,-0.69,Cold,1
22.299999999999955,55,-0.69,Cold,1
22.299999999999955,56,-0.68,Cold,1
22.299999999999955,57,-0.68,Cold,1
22.299999999999955,58,-0.67,Cold,1
22.299999999999955,59,-0.66,Cold,1
22.299999999999955,60,-0.66,Cold,1
22.299999999999955,61,-0.65,Cold,1
22.299999999999955,62,-0.65,Cold,1
22.299999999999955,63,-0.64,Cold,1
22.299999999999955,64,-0.63,Cold,1
22.299999999999955,65,-0.63,Cold,1
22.299999999999955,66,-0.62,Cold,1
22.299999999999955,67,-0.62,Cold,1
22.299999999999955,68,-0.61,Cold,1
22.299999999999955,69,-0.6,Cold,1
22.299999999999955,70,-0.6,Cold,1
22.299999999999955,71,-0.59,Cold,1
22.299999999999955,72,-0.59,Cold,1
22.299999999999955,73,-0.58,Cold,1
22.299999999999955,74,-0.57,Cold,1
22.299999999999955,75,-0.57,Cold,1
22.299999999999955,76,-0.56,Cold,1
22.299999999999955,77,-0.56,Cold,1
22.299999999999955,78,-0.55,Cold,1
22.299999999999955,79,-0.54,Cold,1
22.299999999999955,80,-0.54,Cold,1
22.299999999999955,81,-0.53,Cold,1
22.299999999999955,82,-0.53,Cold,1
22.299999999999955,83,-0.52,Cold,1
22.299999999999955,84,-0.51,Cold,1
22.299999999999955,85,-0.51,Cold,1
22.299999999999955,86,-0.5,Cold,1
22.299999999999955,87,-0.5,Cold,1
22.299999999999955,88,-0.49,Neutral,2
22.299999999999955,89,-0.48,Neutral,2
22.299999999999955,90,-0.48,Neutral,2
22.299999999999955,91,-0.47,Neutral,2
22.299999999999955,92,-0.47,Neutral,2
22.299999999999955,93,-0.46,Neutral,2
22.299999999999955,94,-0.45,Neutral,2
22.299999999999955,95,-0.45,Neutral,2
22.299999999999955,96,-0.44,Neutral,2
