CycleTime,ModTime,dt,TskMean,TskHead,TskNeck,TskChest,TskBack,TskPelvis,TskLshoulder,TskLArm,TskLHand,TskRShoulder,TskRArm,TskRHand,TskLThigh,TskLLeg,TskLFoot,TskRThigh,TskRLeg,TskRFoot,TcrHead,TcrNeck,TcrChest,TcrBack,TcrPelvis,TcrLshoulder,TcrLArm,TcrLHand,TcrRShoulder,TcrRArm,TcrRHand,TcrLThigh,TcrLLeg,TcrLFoot,TcrRThigh,TcrRLeg,TcrRFoot,WetMean,WetHead,WetNeck,WetChest,WetBack,WetPelvis,WetLshoulder,WetLArm,WetLHand,WetRShoulder,WetRArm,WetRHand,WetLThigh,WetLLeg,WetLFoot,WetRThigh,WetRLeg,WetRFoot,Wle,CO,Met,RES,THLskHead,THLskNeck,THLskChest,THLskBack,THLskPelvis,THLskLshoulder,THLskLArm,THLskLHand,THLskRShoulder,THLskRArm,THLskRHand,THLskLThigh,THLskLLeg,THLskLFoot,THLskRThigh,THLskRLeg,THLskRFoot
-,sec,sec,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g/sec,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
The counts of executing one cycle calculation,Simulation times,Time delta of the model,Mean skin temperature,Skin temperature (Head),Skin temperature (Neck),Skin temperature (Chest),Skin temperature (Back),Skin temperature (Pelvis),Skin temperature (Lshoulder),Skin temperature (LArm),Skin temperature (LHand),Skin temperature (RShoulder),Skin temperature (RArm),Skin temperature (RHand),Skin temperature (LThigh),Skin temperature (LLeg),Skin temperature (LFoot),Skin temperature (RThigh),Skin temperature (RLeg),Skin temperature (RFoot),Core temperature (Head),Core temperature (Neck),Core temperature (Chest),Core temperature (Back),Core temperature (Pelvis),Core temperature (Lshoulder),Core temperature (LArm),Core temperature (LHand),Core temperature (RShoulder),Core temperature (RArm),Core temperature (RHand),Core temperature (LThigh),Core temperature (LLeg),Core temperature (LFoot),Core temperature (RThigh),Core temperature (RLeg),Core temperature (RFoot),Mean skin wettedness,Skin wettedness (Head),Skin wettedness (Neck),Skin wettedness (Chest),Skin wettedness (Back),Skin wettedness (Pelvis),Skin wettedness (Lshoulder),Skin wettedness (LArm),Skin wettedness (LHand),Skin wettedness (RShoulder),Skin wettedness (RArm),Skin wettedness (RHand),Skin wettedness (LThigh),Skin wettedness (LLeg),Skin wettedness (LFoot),Skin wettedness (RThigh),Skin wettedness (RLeg),Skin wettedness (RFoot),Weight loss by the evaporation and respiration of the whole body,Cardiac output (the sum of the whole blood flow),Total heat production of the whole body,Heat loss by respiration,Heat loss from the skin (Head),Heat loss from the skin (Neck),Heat loss from the skin (Chest),Heat loss from the skin (Back),Heat loss from the skin (Pelvis),Heat loss from the skin (Lshoulder),Heat loss from the skin (LArm),Heat loss from the skin (LHand),Heat loss from the skin (RShoulder),Heat loss from the skin (RArm),Heat loss from the skin (RHand),Heat loss from the skin (LThigh),Heat loss from the skin (LLeg),Heat loss from the skin (LFoot),Heat loss from the skin (RThigh),Heat loss from the skin (RLeg),Heat loss from the skin (RFoot)
46,0:46:00,60,35.123111070839805,35.504390919624804,35.52268935940319,35.03120016127664,34.50778313813779,35.90706960708659,34.86849395896957,35.12083095120636,35.68324411447887,34.86849395896946,35.12083095120629,35.68324411447883,34.743982850755906,34.99491914033081,35.73668143433466,34.74398285075597,34.99491914033086,35.73668143433469,37.07860108705055,36.65126662064692,36.840448058109004,36.88824941905322,37.03613923045333,36.257050516291486,36.04911255838392,35.98483759276216,36.257050516291365,36.04911255838379,35.98483759276214,36.49212181426857,36.290452066623736,35.996787267209776,36.49212181426867,36.290452066623914,35.99678726720979,0.0920872060800844,0.09338726097691344,0.09338595550407529,0.12179175042476387,0.10024422574439355,0.11328422628291746,0.08928714925922614,0.0836795663682097,0.07579732876946492,0.08928714925922629,0.08367956636821004,0.07579732876946492,0.08186632928085907,0.08138900312756048,0.07885415737257423,0.08186632928085893,0.08138900312756008,0.07885415737257412,0.011513410143196633,285.731037513397,90.61895342567168,7.000717349133065,5.130962789879203,1.3556877112717651,6.926097589631637,7.399088806567217,10.59144182937908,4.308840656651894,2.7492206799593855,2.469001903042325,4.308840656651851,2.7492206799593637,2.4690019030423214,8.064598372244118,4.4948315168720985,2.7451325329032246,8.064598372244188,4.494831516872124,2.7451325329032294
47,0:47:00,60,35.12346185227596,35.504373531024164,35.5226147969085,35.030048900896986,34.50683144280679,35.90612241537451,34.86960064408321,35.12263307652507,35.68421266440906,34.86960064408307,35.12263307652502,35.68421266440902,34.74475275364151,34.99620347269648,35.737372876148804,34.744752753641535,34.99620347269653,35.737372876148804,37.07877690111122,36.65143454555456,36.84059560142061,36.888403085735014,37.036205248093744,36.25906301068842,36.053887894655034,35.98583373665219,36.25906301068829,36.05388789465493,35.98583373665217,36.49301917091195,36.294019654925656,35.99753761726314,36.49301917091204,36.29401965492582,35.99753761726315,0.09233766710686428,0.09364786942303197,0.09364658294402026,0.12227509210117397,0.10055897246099918,0.11370073026213018,0.08951526224187431,0.08386378937169175,0.07592044323112886,0.0895152622418746,0.0838637893716921,0.07592044323112883,0.08203675058831575,0.08155555672621996,0.07900116031143017,0.08203675058831567,0.08155555672621956,0.07900116031143012,0.011538607007511695,285.7519425211507,90.61930639620402,7.000744617677185,5.134621557493235,1.3566424918706637,6.933316110135014,7.4051750556186455,10.60170559656861,4.312391872058143,2.7514174079401053,2.4702350192784324,4.312391872058086,2.751417407940084,2.4702350192784235,8.069594640761599,4.497711960953046,2.746446054414064,8.069594640761665,4.497711960953071,2.746446054414071
48,0:48:00,60,35.123798758965485,35.5043481320209,35.52254309695825,35.028931570660966,34.50591419394986,35.90519539358972,34.87066203314575,35.124365845475324,35.685147429808744,34.870662033145635,35.12436584547529,35.68514742980872,34.74550225194836,34.99745084252289,35.738033619859266,34.74550225194835,34.9974508425229,35.73803361985928,37.078949039695516,36.65159937287605,36.84074224084929,36.88855583355668,37.03627508641702,36.26100775084004,36.05848992580314,35.98679456797277,36.261007750839894,36.05848992580304,35.98679456797274,36.493903562128814,36.297519385590874,35.998253199416375,36.4939035621289,36.297519385591045,35.9982531994164,0.09258259636679389,0.09390272447793568,0.09390145236562375,0.12274776269717644,0.10086676524385396,0.11410804208708202,0.08973833772051318,0.08404394366301526,0.07604083747769744,0.0897383377205136,0.08404394366301567,0.07604083747769748,0.08220340452402707,0.08171842812971447,0.07914491732799975,0.08220340452402691,0.08171842812971407,0.07914491732799966,0.011563242714041216,285.7723766068145,90.61964409445352,7.000770706369503,5.138193604668056,1.3575763826739426,6.940382062060513,7.4111409001401505,10.611740187503209,4.315853040165947,2.753555377441149,2.4714371760659763,4.315853040165873,2.7535553774411343,2.471437176065963,8.074476146611119,4.500522922588878,2.7477246656960634,8.074476146611152,4.500522922588903,2.747724665696063
49,0:49:00,60,35.1241227473806,35.50431598885289,35.52247409928063,35.027846452471486,34.50502890918573,35.90428816632992,34.8716800462988,35.1260321107923,35.68604984872051,34.87168004629872,35.12603211079225,35.686049848720494,34.74623278605516,34.99866393155181,35.73866688548029,34.746232786055145,34.998663931551825,35.73866688548028,37.07911752871316,36.65176106553756,36.8408877125699,36.888707370965015,37.036348190596165,36.26288689658076,36.06292492342042,35.98772166027185,36.262886896580625,36.062924923420326,35.98772166027184,36.494775056463375,36.30095241045226,35.99893773434572,36.49477505646344,36.30095241045243,35.99893773434573,0.09282205450139194,0.09415188883977484,0.09415062702797919,0.12320987972976492,0.10116768128533427,0.11450626233319881,0.08995643096994359,0.0842200739001126,0.07615854136584241,0.08995643096994387,0.08422007390011302,0.07615854136584249,0.08236633224463338,0.08187765736693445,0.07928546352188615,0.08236633224463343,0.0818776573669341,0.07928546352188608,0.011587323945366098,285.7923465848215,90.61996778520206,7.000795712920047,5.141680698602968,1.3584895903215486,6.9472958761058585,7.416985355147533,10.621547989581305,4.319225944456027,2.755635965737379,2.4726090489172696,4.319225944455968,2.755635965737368,2.4726090489172616,8.079245609149408,4.503266664271726,2.7489698405661516,8.079245609149392,4.503266664271727,2.748969840566155
50,0:50:00,60,35.12443467998316,35.50427820745432,35.52240765953722,35.026792033277566,34.50417342986608,35.90340038028609,34.872656505019876,35.127634573822846,35.686921246644935,34.87265650501979,35.127634573822796,35.686921246644935,34.74694561834733,34.99984508025184,35.73927543581409,34.74694561834734,34.99984508025185,35.739275435814115,37.07928239752076,36.65191959782953,36.8410317867009,36.88885744568615,37.03642405587911,36.26470254770984,36.067198936328175,35.988616455385966,36.26470254770972,36.06719893632809,35.98861645538595,36.495633736157565,36.30431988342626,35.99959441341485,36.49563373615762,36.30431988342644,35.99959441341487,0.09305610603914646,0.09439542930426922,0.09439417422620933,0.12366156806824068,0.10146180248545064,0.1148954980322504,0.09016960080823438,0.08439222760725235,0.07627358667334494,0.09016960080823483,0.08439222760725276,0.07627358667334498,0.08252557759647323,0.08203328713664913,0.07942283636521784,0.08252557759647315,0.08203328713664867,0.07942283636521782,0.011610857714675998,285.81185932545867,90.62027856592393,7.000819722113588,5.145084553651619,1.3593823395241447,6.954058311082851,7.422707907648207,10.631131595407144,4.322512357117206,2.7576605191102948,2.4737512899448504,4.322512357117162,2.7576605191102805,2.4737512899448455,8.08390559861866,4.505945254079301,2.7501828961367982,8.083905598618644,4.5059452540793075,2.750182896136791
51,0:51:00,60,35.12473533606752,35.50423575268872,35.52234364659749,35.02576697177807,34.50334587153617,35.90253169976284,34.873593139983726,35.12917579830802,35.68776285308481,34.87359313998367,35.129175798307955,35.68776285308481,34.74764185630008,35.00099633632715,35.73986164426879,34.74764185630007,35.0009963363272,35.73986164426884,37.07944367886443,36.652074954265785,36.84117426408777,36.88900584067354,37.03650222356076,36.2664567446948,36.07131779764752,35.989480283264456,36.26645674469468,36.07131779764743,35.989480283264456,36.49647969500392,36.307622956858836,36.00022597710368,36.49647969500397,36.307622956859,36.0002259771037,0.09328481923190447,0.09463341658804567,0.09463216512159872,0.12410295964245095,0.10174921527163858,0.11527586240184111,0.09037790944584041,0.08456045505187362,0.07638600701561576,0.09037790944584077,0.08456045505187396,0.07638600701561578,0.08268118699808562,0.08218536268604744,0.07955707559324249,0.08268118699808556,0.08218536268604698,0.07955707559324234,0.011633851355608169,285.83092177990403,90.62057739214097,7.000842807768442,5.148406841966858,1.3602548718559095,6.960670415608081,7.428308456380007,10.640493789201612,4.325714041992973,2.7596303572813703,2.4748645330678087,4.325714041992928,2.759630357281357,2.4748645330678087,8.088458560614123,4.508560596628683,2.7513650177971107,8.088458560614127,4.50856059662869,2.7513650177971187
52,0:52:00,60,35.125025421268035,35.504189465301906,35.52228194044276,35.02477007050964,34.50254458199161,35.901681802910815,34.87449159783741,35.130658222080754,35.68857581512675,34.874491597837334,35.130658222080676,35.688575815126725,34.74832247286097,35.002119496253826,35.74042755261736,34.74832247286098,35.002119496253876,35.740427552617426,37.079601408780526,36.65222712857159,36.841314973347885,36.88915237043938,37.03658227728413,36.26815146952647,36.075287131817305,35.990314378241784,36.268151469526366,36.07528713181723,35.99031437824177,36.4973130364968,36.31086277847456,36.000834781829305,36.49731303649684,36.31086277847473,36.00083478182934,0.09350826588138197,0.09486592514243924,0.09486467456134864,0.12453419312860631,0.1020300104027496,0.11564747455845624,0.09058142232619237,0.08472480911481046,0.07649583775795041,0.0905814223261927,0.08472480911481085,0.07649583775795042,0.0828332093165816,0.08233393168437048,0.07968822309094886,0.08283320931658164,0.08233393168437006,0.07968822309094879,0.01165631251037677,285.8495409988252,90.62086509886565,7.000865034393036,5.1516492024656415,1.3611074446499667,6.967133494781981,7.433787259784421,10.649637533700398,4.328832756715397,2.7615467769161803,2.475949398134751,4.32883275671537,2.7615467769161617,2.475949398134751,8.092906837378154,4.51111445933467,2.7525172803551126,8.092906837378138,4.511114459334695,2.7525172803551277
53,0:53:00,60,35.12530557588781,35.504140076868175,35.52222243052908,35.02380025246442,34.50176810577528,35.90085037858783,34.87535344708373,35.13208416707605,35.6893612085991,34.87535344708367,35.132084167076,35.6893612085991,34.74898832435687,35.00321614082836,35.74097492018108,34.74898832435689,35.0032161408284,35.74097492018113,37.079755626455395,36.652376122767244,36.841453768158686,36.88929687773423,37.036663839638486,36.269788646690415,36.07911236152052,35.991119892404015,36.2697886466903,36.079112361520444,35.991119892404,36.49813387224259,36.314040488839076,36.00142285686367,36.49813387224263,36.31404048883924,36.001422856863705,0.0937265211364348,0.09509303293752197,0.09509178086785608,0.12495541357584992,0.10230428273339875,0.11601045918186517,0.09078020793999593,0.08488534513948194,0.07660311591388269,0.09078020793999614,0.08488534513948232,0.07660311591388269,0.08298169572466849,0.08247904407852368,0.07981632276409739,0.08298169572466843,0.08247904407852326,0.07981632276409734,0.011678249114333003,285.86772414383,90.62114241874492,7.000886458587608,5.1548132480129105,1.36194032988177,6.973449080364553,7.439144890365225,10.65856595655311,4.331870253914376,2.763411054244429,2.4770064940800776,4.3318702539143406,2.763411054244406,2.4770064940800722,8.097252685796134,4.51360849444528,2.7536406658149133,8.097252685796137,4.513608494445305,2.7536406658149324
54,0:54:00,60,35.125576382195256,35.504088222969,35.52216501449042,35.02285654152746,34.50101515414203,35.90003712377297,34.87618018324192,35.1334558479704,35.69012004724824,34.87618018324187,35.13345584797038,35.69012004724822,34.74964016615943,35.004287665584506,35.74150526570361,34.74964016615946,35.00428766558456,35.74150526570362,37.079906374049685,36.65252194632673,36.84159052477176,36.88943923054261,37.03674656902715,36.271370144226424,36.08279871448938,35.99189790657954,36.2713701442263,36.08279871448931,35.991897906579524,36.49894232059406,36.317157219258036,36.00199195280514,36.498942320594104,36.31715721925819,36.00199195280518,0.09393966325660828,0.0953148212116145,0.0953135655928767,0.12536677196533322,0.1025721309334243,0.11636494612340811,0.0909743376090676,0.08504212075662408,0.0767078800273444,0.09097433760906784,0.08504212075662451,0.07670788002734441,0.08312669953524586,0.08262075192749843,0.07994142039181235,0.08312669953524582,0.08262075192749813,0.07994142039181222,0.011699669376584006,285.88547849210937,90.62140999741622,7.000907130230522,5.157900570919919,1.3627538129958157,6.979618903598705,7.444382194215525,10.667282335924252,4.334828281555147,2.7652244469024416,2.4780364212523587,4.334828281555118,2.765224446902427,2.4780364212523587,8.101498292249707,4.516044257375761,2.7547360782459287,8.101498292249719,4.516044257375778,2.7547360782459447
55,0:55:00,60,35.12583837082055,35.50403445481433,35.522109597097796,35.02193804613831,34.500284579667536,35.89924174146357,34.876973233421424,35.13477537970208,35.69085329029553,34.876973233421374,35.13477537970205,35.6908532902955,34.75027866634323,35.00533530681834,35.74201990299612,34.750278666343235,35.00533530681838,35.74201990299612,37.08005369649356,36.652664615400155,36.84172513973722,36.889579319365794,37.036830156780645,36.27289777485435,36.08635123016781,35.99264943938786,36.27289777485424,36.08635123016772,35.99264943938785,36.4997385054783,36.320214090046775,36.00254358284893,36.49973850547834,36.320214090046946,36.002543582848965,0.09414777334540575,0.0955313741897974,0.09553011324017252,0.12576842470875588,0.10283365716710656,0.11671106996386722,0.09116388524278032,0.085195195687021,0.07681017004025358,0.09116388524278052,0.0851951956870214,0.07681017004025358,0.08326827601588319,0.08275910921773427,0.08006356346257777,0.08326827601588316,0.08275910921773386,0.0800635634625777,0.011720581757086138,285.9028114351463,90.62166840650207,7.00092709348216,5.160912746948515,1.363548191669992,6.985644870210626,7.449500254891715,10.675790085366247,4.337708582535626,2.766988195126421,2.479039773055476,4.337708582535605,2.766988195126416,2.4790397730554705,8.10564578462588,4.518423221857052,2.755804356165715,8.105645784625905,4.518423221857081,2.7558043561657186
56,0:56:00,60,35.126092026369356,35.50397924949131,35.52205608941424,35.02104394567505,34.49957535480295,35.898463938991384,34.87773396041826,35.13604478407281,35.69156184867244,34.87773396041823,35.136044784072816,35.69156184867246,34.750904417559134,35.00636016385741,35.74251997127586,34.750904417559155,35.00636016385741,35.74251997127587,37.08019764126156,36.652804152092855,36.84185752782305,36.88971705476651,37.03691432449373,36.27437329714801,36.08977476621544,35.99337545470224,36.2743732971479,36.08977476621535,35.99337545470226,36.50052255539148,36.32321220911529,36.003079057919656,36.50052255539153,36.32321220911546,36.003079057919685,0.0943509350590312,0.0957427787773561,0.09574151096264345,0.12616053309774733,0.10308896673965437,0.11704896953047382,0.09134892707231373,0.08534463152640676,0.07691002714830772,0.0913489270723141,0.08534463152640723,0.07691002714830779,0.08340648218706127,0.08289417166311375,0.08018280099685954,0.08340648218706122,0.0828941716631133,0.08018280099685945,0.01174099494085221,285.9197304724564,90.62191815460379,7.000946387634239,5.163851338029605,1.3643237745262546,6.991529037285855,7.454500361017628,10.684092738146212,4.340512893684144,2.768703522417336,2.4800171370288937,4.34051289368412,2.768703522417328,2.4800171370288844,8.109697241819596,4.520746792368234,2.756846282808533,8.109697241819601,4.5207467923682545,2.7568462828085325
57,0:57:00,60,35.12633779235571,35.503923019001945,35.522004408100784,35.02017347913386,34.49888655377951,35.897703426698996,34.87846366641799,35.13726599558921,35.69224659017735,34.878463666417986,35.137265995589196,35.69224659017737,34.75151794733217,35.00736321811899,35.74300646098402,34.751517947332175,35.00736321811902,35.74300646098406,37.08033825813347,36.652940583796784,36.84198762011592,36.889852365151434,37.03699882156758,36.275798416742994,36.093074004842784,35.994076867817135,36.2757984167429,36.093074004842684,35.99407686781716,36.50129460253739,36.32615267082045,36.003599516573864,36.501294602537435,36.32615267082062,36.0035995165739,0.09454923430039913,0.09594912423829864,0.09594784824413793,0.1265432627232011,0.10333816772349963,0.11737878738932062,0.09152954137160622,0.08549049151971282,0.07700749364975383,0.09152954137160646,0.0854904915197132,0.07700749364975386,0.08354137661080996,0.08302599649599303,0.08029918336197031,0.08354137661080993,0.08302599649599264,0.08029918336197012,0.011760917810308337,285.93624320157636,90.62215969659813,7.000965047828011,5.166717893948382,1.3650808798158474,6.997273591929099,7.459383977233399,10.692193931398746,4.343242944330895,2.7703716358059913,2.480969095489862,4.3432429443308855,2.7703716358059967,2.4809690954898658,8.113654701123304,4.523016314297861,2.7578625946184516,8.113654701123323,4.5230163142978554,2.757862594618455
58,0:58:00,60,35.12657607554329,35.50386611823235,35.52195447484079,35.01932593574267,34.49821733735599,35.896959916924125,34.87916359637023,35.138440866670685,35.69290834375234,34.879163596370226,35.13844086667066,35.69290834375234,34.752119726974236,35.00834534942382,35.74348023575367,34.752119726974264,35.00834534942388,35.74348023575372,37.08047559894825,36.653073942571204,36.842115362289704,36.88998519477045,37.03708342294003,36.277174787567276,36.096253458969734,35.99475455055861,36.27717478756719,36.09625345896963,35.994754550558625,36.50205478208933,36.32903655504529,36.00410595044702,36.50205478208938,36.329036555045455,36.00410595044707,0.09474275890490874,0.09615050186566505,0.09614921657270846,0.12691678287730446,0.10358137057277067,0.11770066932396774,0.09170580817089846,0.08563284032940621,0.07710261279029268,0.09170580817089874,0.08563284032940656,0.07710261279029267,0.08367301917413067,0.08315464225348625,0.08041276208287595,0.08367301917413061,0.0831546422534859,0.08041276208287582,0.011780359416499039,285.9523573051929,90.62239344149494,7.000983105661306,5.169513953186886,1.365819834096945,7.002880831568351,7.464152718107321,10.700097390332553,4.345900454574378,2.771993725812226,2.481896225832456,4.345900454574378,2.7719937258122247,2.481896225832463,8.117520163828864,4.525233082199607,2.7588539882478456,8.117520163828868,4.525233082199617,2.7588539882478598
59,0:59:00,60,35.1268072497714,35.50380885197897,35.521906215857285,35.01850064720016,34.497566939976025,35.896233123244386,34.879834941085264,35.13957117232577,35.693547903043786,34.879834941085264,35.13957117232575,35.69354790304379,34.75271017928587,35.00930734996362,35.743942051099175,34.75271017928589,35.00930734996367,35.743942051099225,37.08060971735639,36.653204264570164,36.84224071302953,36.8901155019126,37.037167926989014,36.27850401308494,36.09931747820385,35.99540933553262,36.27850401308487,36.09931747820376,35.99540933553263,36.502803231558154,36.33186492647057,36.004599225905565,36.5028032315582,36.331864926470736,36.004599225905615,0.09493159832610693,0.09634700465204549,0.09634570911376267,0.12728126595410383,0.10381868773633623,0.11801476381375132,0.09187780897025935,0.08577174380387861,0.07719542860808304,0.09187780897025963,0.08577174380387909,0.07719542860808307,0.08380147087269599,0.08328016856432185,0.08052358965361138,0.08380147087269584,0.08328016856432155,0.08052358965361131,0.011799328949994727,285.9680805363838,90.62261975907553,7.001000589701377,5.172241043127118,1.3665409709308767,7.008353145870934,7.46880832475788,10.70780691279926,4.348487133372455,2.7735709661915258,2.482799100571405,4.348487133372455,2.77357096619152,2.482799100571405,8.121295599375163,4.527398346476808,2.7598211263122185,8.121295599375197,4.527398346476832,2.7598211263122336
60,1:00:00,60,35.127031659332204,35.50375148114194,35.52185956150414,35.01769698127812,34.49693465896605,35.8955227599406,34.88047884009104,35.14065861437841,35.694166029379076,34.880478840091016,35.14065861437842,35.69416602937909,34.75328968520124,35.01024993626269,35.74439257031437,34.75328968520127,35.01024993626273,35.74439257031442,37.080740668574876,36.65333158951441,36.84236364259894,36.890243257281305,37.037252153595276,36.27978764754602,36.10227025463606,35.996042019670064,36.27978764754596,36.10227025463596,35.99604201967007,36.50354009025121,36.33463883400945,36.00508010246749,36.50354009025125,36.33463883400961,36.00508010246753,0.09511584332678841,0.09653872696603975,0.09653742038888749,0.1276368868594707,0.10405023327655016,0.11832122152101353,0.09204562645813147,0.085907268749947,0.07728598578154702,0.09204562645813177,0.08590726874994736,0.07728598578154705,0.08392679359857083,0.08340263593988281,0.0806317193524741,0.0839267935985708,0.08340263593988238,0.08063171935247403,0.011817835712092526,285.98342070268654,90.62283898549809,7.0010175259179395,5.174900679770342,1.3672446296142424,7.013693000197295,7.473352643930895,10.715326354421556,4.35100467655008,2.7751045135380275,2.483678287198974,4.351004676550083,2.7751045135380243,2.483678287198976,8.124982948315045,4.529513318770021,2.7607646421092893,8.124982948315065,4.529513318770046,2.760764642109304
61,1:01:00,60,34.8636844938384,35.283515546487415,35.2479246546092,34.79525087836515,34.215740572045426,35.76439113882484,34.51517910785222,34.81183971181359,35.468760678087556,34.515179107852184,34.8118397118136,35.46876067808757,34.45502099535715,34.71756841526358,35.54585866621529,34.45502099535715,34.71756841526363,35.54585866621532,37.077360223402984,36.64417566448266,36.83643731695227,36.88767785906177,37.03656763718565,36.273747785405575,36.09846219993951,35.94150418443799,36.273747785405504,36.0984621999394,35.941504184438,36.50119103827007,36.33437454180533,35.95634320623564,36.501191038270115,36.33437454180548,35.95634320623568,0.08964298663116005,0.09098351535234009,0.0909895747738636,0.1169895977775926,0.09684941273216521,0.1096981949896054,0.08695033097625804,0.0818643412483844,0.07469317180284597,0.08695033097625826,0.08186434124838474,0.074693171802846,0.08008726739555017,0.07971617507571721,0.07754812323950207,0.08008726739555015,0.07971617507571695,0.07754812323950201,0.01339963931612645,285.99838564957327,90.62305142802842,9.146953905509045,9.404081549821555,2.48221322940511,12.732301648003187,14.080051322819132,18.589263570716106,8.196318726472551,5.172133629100429,4.537374209356646,8.196318726472544,5.1721336291004345,4.53737420935665,15.61940961918786,8.640427279526202,5.083494338376571,15.619409619187886,8.64042727952622,5.083494338376587
62,1:02:00,60,34.68846769396211,35.16321317889132,35.075350422876845,34.64340034495794,34.00843898515144,35.71247585278664,34.28301518118051,34.61345729352624,35.33919319496129,34.28301518118048,34.61345729352624,35.3391931949613,34.22747685314924,34.50850172565596,35.428255138450595,34.22747685314925,34.50850172565601,35.42825513845064,37.07102818776995,36.63175323300015,36.82923095076491,36.883134342735914,37.03516632235697,36.26347556307025,36.09050059102304,35.87295818252622,36.26347556307017,36.09050059102292,35.872958182526226,36.49646478086745,36.33185530077775,35.893127047066805,36.4964647808675,36.33185530077789,35.89312704706685,0.06017654789576351,0.06018449978433351,0.06018453531373628,0.06033941561162441,0.06021952707062037,0.060295919918108884,0.060160542434944224,0.06013022240827239,0.06008748897536975,0.060160542434944224,0.06013022240827239,0.06008748897536975,0.060119657054432646,0.06011743187145262,0.06010448767998365,0.060119657054432646,0.06011743187145262,0.06010448767998365,0.009777491445518337,284.2552590481542,90.77856543848279,9.162650568365478,8.763670784443224,2.3050063071169578,11.408899378537864,12.8396029292492,16.851152501317546,7.595771973734319,4.84599099547855,4.341714003825385,7.595771973734303,4.8459909954785525,4.3417140038253885,14.731746797303053,8.18031770577454,4.869806910336325,14.731746797303053,8.180317705774565,4.869806910336336
63,1:03:00,60,34.545531182383655,35.072246032425674,34.951144040704044,34.51428886674867,33.83127421193611,35.671439327295545,34.11382665833016,34.47643143007494,35.250148804580675,34.11382665833012,34.47643143007492,35.250148804580654,34.03590052120756,34.32109526052091,35.31666519233958,34.03590052120758,34.32109526052099,35.31666519233965,37.06265976095352,36.618373691377485,36.82108409250418,36.87710934797282,37.0331121916649,36.25039267187076,36.07977698422538,35.805115926802316,36.25039267187069,36.07977698422527,35.805115926802316,36.48973200439696,36.32726520510544,35.81896164029152,36.48973200439701,36.327265205105576,35.81896164029156,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009680871474038162,283.3034436521244,90.95341820179888,9.180299170361335,8.691243179951067,2.277972870388571,11.284672691738994,12.646555270246074,16.785699895309897,7.471672556988482,4.779567008688392,4.304284998595498,7.471672556988465,4.779567008688392,4.3042849985955005,14.49606375878418,8.062039256679306,4.831813697722489,14.496063758784187,8.062039256679332,4.831813697722503
64,1:04:00,60,34.425503654270784,34.997344118943566,34.86062240740349,34.40388186771702,33.67917481027058,35.63610292869972,33.989684565153084,34.37963793514734,35.18317133298776,33.98968456515304,34.37963793514733,35.183171332987705,33.873027492009555,34.14968733161664,35.20485090315883,33.87302749200956,34.14968733161675,35.204850903158885,37.05307069135404,36.60564594714427,36.81230022772378,36.87007440138623,37.030555829252684,36.23570961087745,36.06722792195951,35.74320630646357,36.235709610877365,36.0672279219594,35.74320630646355,36.48132020582921,36.32078069616557,35.73672925917141,36.48132020582926,36.320780696165706,35.736729259171454,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009624991106943937,282.5829305336884,91.25157193287694,9.210393041533752,8.63879740049531,2.2591050980460046,11.184894696678139,12.486705660061538,16.74146650145517,7.383076813888524,4.734613546653417,4.279113456537617,7.383076813888504,4.734613546653408,4.279113456537609,14.300745524030292,7.957686792828756,4.796631219758533,14.30074552403031,7.957686792828802,4.796631219758556
65,1:05:00,60,34.31651244615586,34.92985718059144,34.79132385973827,34.29917743891903,33.538094888793545,35.602485320486586,33.892844864863974,34.30281855338959,35.110298129366015,33.892844864863946,34.302818553389564,35.110298129365944,33.73038721256612,33.98773721019957,35.077748466362806,33.73038721256618,33.98773721019964,35.077748466362834,37.043553905083925,36.594797556985434,36.80349746327413,36.86274964260393,37.02772924374153,36.2200636793435,36.053388127345485,35.684973692865285,36.2200636793434,36.05338812734535,35.68497369286524,36.47151224742251,36.312542255057245,35.64516114011845,36.47151224742256,36.31254225505738,35.64516114011848,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.00957996176702048,280.9968220221895,91.54049039792025,9.23955475966791,8.595633895042129,2.2453625142031988,11.099624386674781,12.349605267179705,16.70338573174785,7.318123896365919,4.702881010119117,4.2601890105536535,7.318123896365898,4.702881010119112,4.2601890105536375,14.13485657815078,7.862333482112211,4.761398855072124,14.134856578150787,7.862333482112268,4.761398855072143
